-84.963	0.530
-84.970	0.388
-84.944	0.258
-84.886	0.128
-84.808	0.009
-84.717	-0.084
-84.604	-0.161
-84.475	-0.228
-84.354	-0.288
-84.234	-0.348
-84.094	-0.416
-83.976	-0.474
-83.828	-0.546
-83.703	-0.589
-83.572	-0.637
-83.421	-0.660
-83.278	-0.702
-83.145	-0.736
-83.024	-0.789
-82.885	-0.825
-82.756	-0.863
-82.591	-0.919
-82.459	-0.956
-82.332	-0.981
-82.196	-1.011
-82.056	-1.035
-81.907	-1.076
-81.775	-1.104
-81.646	-1.141
-81.516	-1.194
-81.368	-1.237
-81.247	-1.288
-81.117	-1.330
-80.980	-1.369
-80.850	-1.416
-80.721	-1.462
-80.578	-1.497
-80.425	-1.532
-80.282	-1.548
-80.132	-1.558
-80.000	-1.583
-79.870	-1.602
-79.741	-1.625
-79.609	-1.654
-79.472	-1.680
-79.316	-1.699
-79.186	-1.719
-79.038	-1.732
-78.909	-1.742
-78.779	-1.755
-78.650	-1.757
-78.506	-1.771
-78.372	-1.777
-78.243	-1.776
-78.104	-1.776
-77.959	-1.777
-77.799	-1.770
-77.651	-1.771
-77.503	-1.755
-77.355	-1.741
-77.226	-1.735
-77.097	-1.720
-76.949	-1.704
-76.819	-1.697
-76.690	-1.690
-76.542	-1.682
-76.394	-1.672
-76.264	-1.662
-76.135	-1.657
-75.987	-1.651
-75.839	-1.642
-75.706	-1.641
-75.565	-1.629
-75.432	-1.624
-75.284	-1.614
-75.155	-1.605
-75.025	-1.587
-74.896	-1.573
-74.748	-1.568
-74.600	-1.559
-74.452	-1.547
-74.304	-1.533
-74.175	-1.522
-74.045	-1.514
