-88.161	17.122
-88.108	17.244
-88.056	17.400
-87.998	17.545
-87.945	17.690
-87.890	17.826
-87.832	17.956
-87.775	18.080
-87.727	18.216
-87.691	18.345
-87.648	18.468
-87.591	18.597
-87.538	18.716
-87.479	18.833
-87.432	18.957
-87.354	19.068
-87.289	19.216
-87.234	19.346
-87.185	19.471
-87.128	19.600
-87.070	19.735
-87.019	19.858
-86.975	19.995
-86.905	20.143
-86.854	20.273
